gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_multilingual-train-193246,wikilingua_multilingual-train-193246,fr,fr,"Remplissez une casserole avec suffisamment d'eau pour recouvrir entièrement les têtes de violon quand celles-ci seront incorporées. Lorsque l'eau arrive à ébullition, ajoutez le sel. Laissez cuire pendant 15 minutes dans une eau en ébullition.",Faites bouillir de l'eau. Ajoutez une pincée de sel. Ajoutez les têtes de violon.,"[""Faites bouillir de l'eau. Ajoutez une pincée de sel. Ajoutez les têtes de violon.""]"
wikilingua_multilingual-train-193263,wikilingua_multilingual-train-193263,fr,fr,"Si vous renversez un liquide sur votre beau plancher en bois, vous devez le nettoyer tout de suite, quel que soit le type de liquide, car il peut abimer votre plancher de manière irréparable. Employez un chiffon humidifié puis séchez la zone avec un autre torchon.",Nettoyez immédiatement le liquide renversé.,['Nettoyez immédiatement le liquide renversé.']
wikilingua_multilingual-train-193311,wikilingua_multilingual-train-193311,fr,fr,"Commencez par tourner la feuille de papier carrée pour lui donner la forme d’un losange. Ensuite, pliez la pointe du haut vers le bas pour lui faire toucher la pointe du bas. Marquez le pli et dépliez. Si vous n’avez pas de feuille de papier carrée, coupez une feuille de papier ordinaire avec des ciseaux.",Pliez un carré de papier en diagonale et dépliez-le.,['Pliez un carré de papier en diagonale et dépliez-le.']
wikilingua_multilingual-train-193331,wikilingua_multilingual-train-193331,fr,fr,"Les vidéos de skate sont au cœur de la culture skateboard. Vous trouverez gratuitement des tonnes de compilations ou de tutoriels sur internet. Vous trouverez des vidéos montrant des prouesses de différents skateurs, ainsi que de nombreuses astuces et conseils pour aider les débutants. Apprenez à faire des figures plus élaborées en regardant des vidéos.",Regardez beaucoup de vidéos de skate.,['Regardez beaucoup de vidéos de skate.']
wikilingua_multilingual-train-193337,wikilingua_multilingual-train-193337,fr,fr,"Si besoin, entrez votre nom d’utilisateur et votre mot de passe et cliquez sur Connexion.  Quand vous écrivez une nouvelle publication, cette touche se trouve sous votre nom. Sur le site internet, cette commande est dans le coin inférieur droit de la fenêtre consacrée aux nouvelles publications. Une fois votre publication en ligne, elle sera visible de tous, qu’ils soient ou non vos amis sur Facebook.",Ouvrez l’application Facebook. Cliquez sur Exprimez-vous. Cliquez sur Amis. Cliquez sur Public.,['Ouvrez l’application Facebook. Cliquez sur Exprimez-vous. Cliquez sur Amis. Cliquez sur Public.']
wikilingua_multilingual-train-193338,wikilingua_multilingual-train-193338,fr,fr,"Parfois, le manque de mouvement dans l’articulation du genou peut être aussi dommageable qu’un usage excessif. Essayez de marcher, de nager ou de vous étirer tous les jours pour éviter la stagnation articulaire, qui peut être à l’origine de raideurs . Si vous pratiquez un sport de saison, engagez-vous à vous entrainer ou à vous étirer tous les jours pour éviter une nouvelle blessure à votre retour au sport pendant la saison régulière.",Faites des exercices modérés pour rester actif tout au long de l’année.,['Faites des exercices modérés pour rester actif tout au long de l’année.']
wikilingua_multilingual-train-193346,wikilingua_multilingual-train-193346,fr,fr,Le meilleur moyen d'emmêler un collier est de le ranger dans une boite à bijoux. L'idéal est de suspendre le collier sur un manège à bijoux ou sur un présentoir. Vous pouvez également fabriquer votre propre support en recyclant de vieux objets . L'une des solutions les plus simples est de punaiser vos colliers sur une plaque de bois. Notez toutefois que cette technique est inadaptée aux colliers lourds ou chargés.,Suspendez vos colliers.,['Suspendez vos colliers.']
wikilingua_multilingual-train-193361,wikilingua_multilingual-train-193361,fr,fr,"Une fois que vous avez laissé pénétrer le masque, enlevez le bonnet de douche et rincez-vous les cheveux à l’eau froide pour éviter que l’œuf cuise. Lavez-les ensuite avec du shampoing purifiant et de l’eau tiède puis appliquez de l’après-shampoing et rincez à l’eau froide. Vous éliminerez ainsi tous les résidus d’ingrédients et revitaliserez vos cheveux . Appliquez ce masque environ une fois par semaine pour avoir de belles boucles vigoureuses et volumineuses .",Lavez-vous les cheveux.,['Lavez-vous les cheveux.']
wikilingua_multilingual-train-193413,wikilingua_multilingual-train-193413,fr,fr,"Ces substances de remplacement ne sont pas aussi efficaces que l’essence à briquet Zippo et pourraient même ne pas marcher du tout. Pour obtenir de meilleurs résultats, trouvez de l’essence à briquet spécialement conçue pour les briquets Zippo . Les pierres à briquet s’abiment ou s’usent avec le temps, c’est pourquoi vous devez les remplacer régulièrement. Utilisez des pierres de marque Zippo, car elles sont conçues spécialement pour être utilisées avec les briquets Zippo .",Évitez de mettre du butane ou du liquide à barbecue. Remplacez la pierre tous les mois ou tous les deux mois.,['Évitez de mettre du butane ou du liquide à barbecue. Remplacez la pierre tous les mois ou tous les deux mois.']
wikilingua_multilingual-train-193432,wikilingua_multilingual-train-193432,fr,fr,"Essayez de vous faire une idée de la forme générale que vous voulez donner à l’arbre. Par exemple, si vous souhaitez dessiner un chêne imposant, donnez-lui un tronc épais et haut. Pour représenter une espèce plus petite, comme un bouleau, faites un tronc beaucoup plus fin.",Dessinez le tronc.,['Dessinez le tronc.']
wikilingua_multilingual-train-193452,wikilingua_multilingual-train-193452,fr,fr,"Assurez-vous que vous n'avez pas commis une erreur de sélection pour éviter de supprimer un autre raccourci. Il se trouve tout à fait en bas à droite dans le panneau des Raccourcis clavier. Pour effectuer cette opération, cliquez sur le bouton Par défaut qui se trouve sur la droite au-dessus de la liste des raccourcis. Tous les raccourcis que vous avez ajoutés seront supprimés et toutes les modifications que vous avez faites seront annulées.","Dans la liste des raccourcis existants, cliquez sur celui que vous souhaitez supprimer. Cliquez sur le bouton Supprimer. Restaurez les paramètres par défaut.","['Dans la liste des raccourcis existants, cliquez sur celui que vous souhaitez supprimer. Cliquez sur le bouton Supprimer. Restaurez les paramètres par défaut.']"
wikilingua_multilingual-train-193456,wikilingua_multilingual-train-193456,fr,fr,Elle est symbolisée par une loupe située dans le coin supérieur droit de l'écran de votre ordinateur. Vous pouvez aussi presser la combimaison de touches ⌘+Espace de votre clavier. Entrez les caractères de terminal les uns après les autres jusqu'à l'apparition de son icône. Ceci aura pour effet d'ouvrir le terminal de commande du système.,Cliquez l'icône de Spotlight. Saisissez terminal dans le champ de recherches. Doublecliquez sur l'icône du Terminal.,"[""Cliquez l'icône de Spotlight. Saisissez terminal dans le champ de recherches. Doublecliquez sur l'icône du Terminal.""]"
wikilingua_multilingual-train-193481,wikilingua_multilingual-train-193481,fr,fr,"Une fois vos ongles faits, vous devez aller vite en besogne, car il faut travailler avec un vernis à ongles fraichement mis. Si vous tardez, le vernis sèchera et vous ne pourrez plus rien faire. Vous aurez besoin :  d'un vernis à ongles et d'une base de vernis, d'eau, d'une casserole. Au bout de quelques secondes, le vernis devrait être mat. Ôtez alors vos mains de la vapeur et laissez sécher à l'air libre .",Récupérez ce dont vous allez avoir besoin. Retirez vos mains de la vapeur.,['Récupérez ce dont vous allez avoir besoin. Retirez vos mains de la vapeur.']
wikilingua_multilingual-train-193491,wikilingua_multilingual-train-193491,fr,fr,"Si les racines ont bouché complètement le tuyau, elles vont aussi bloquer le flux de produits chimiques des traitements . Faites plutôt appel à un plombier pour déboucher le tuyau avec un furet ou un autre appareil similaire. Cela permet aussi d'éviter l'impact négatif sur l'environnement de l'herbicide.",Faites nettoyer les tuyaux mécaniquement.,['Faites nettoyer les tuyaux mécaniquement.']
wikilingua_multilingual-train-193529,wikilingua_multilingual-train-193529,fr,fr,"Cela facilitera l'application uniforme de votre eye-liner. Faites attention à ne pas tirer sur les cils. Cela donnerait un résultat peu soigné. De plus, c'est très mauvais pour la santé de vos paupières .",Maintenez doucement le coin externe de la paupière avec le doigt.,['Maintenez doucement le coin externe de la paupière avec le doigt.']
wikilingua_multilingual-train-193556,wikilingua_multilingual-train-193556,fr,fr,"Humidifiez-en légèrement du papier essuietout pour essuyer le disque depuis le centre jusqu'aux bords. Ne le nettoyez pas en faisant des ronds, cela pourrait provoquer des égratignures qui vont endommager les données de manière irréversible. Il devrait éliminer la plupart des éraflures.",Utilisez du savon ou un produit pour les vitres. Utilisez un produit de nettoyage des meubles.,['Utilisez du savon ou un produit pour les vitres. Utilisez un produit de nettoyage des meubles.']
wikilingua_multilingual-train-193563,wikilingua_multilingual-train-193563,fr,fr,"Tracez un trait pour représenter la partie où la lèvre du haut rencontre celle du bas. La forme de cette ligne varie légèrement d’une personne à une autre et en fonction de l’expression faciale. En général, lorsque le visage est au repos, cette ligne se recourbe légèrement vers le haut aux extrémités et se creuse au milieu. Le creux au milieu doit descendre sur environ la même distance que celle sur laquelle les extrémités remontent . La longueur de cette ligne correspondra à la largeur de la bouche.",Positionnez la ligne de rencontre des lèvres.,['Positionnez la ligne de rencontre des lèvres.']
wikilingua_multilingual-train-193599,wikilingua_multilingual-train-193599,fr,fr,"Écartez le plus possible les deux lames et posez-les perpendiculairement à la paroi du bocal. Les deux lames de la paire de ciseaux doivent être ouvertes au maximum sur le bocal pour pouvoir aiguiser la totalité de la longueur des deux tranchants. Tenez le bocal d'une main et la paire de ciseaux, de l'autre. À l'aide d'un peu d'essuietout humide, nettoyez précautionneusement vos lames afin d'ôter les microscopiques résidus de verre qui se sont détachés du bocal.",Placez les lames contre le bocal. Nettoyez votre paire de ciseaux.,['Placez les lames contre le bocal. Nettoyez votre paire de ciseaux.']
wikilingua_multilingual-train-193601,wikilingua_multilingual-train-193601,fr,fr,"Veillez à ne pas vous faire mal alors que vous maintenez cette position. De plus, si vous ne parvenez pas à tendre parfaitement vos jambes, restez-en à une position où vous sentirez vos muscles se tendre, sans que cela vous fasse mal. Avec de l'entrainement, vous parviendrez à toucher vos orteils. Une fois que vous parvenez à toucher vos orteils sans difficulté, vous devrez travailler la position jusqu'à parvenir à placer vos mains à plat sur le sol, devant vos pieds.",Maintenez cette position pendant 15 à 20 secondes.,['Maintenez cette position pendant 15 à 20 secondes.']
wikilingua_multilingual-train-193615,wikilingua_multilingual-train-193615,fr,fr,"Pour ce masque tout simple, vous aurez besoin de suffisamment de miel pour couvrir vos lèvres, d'une petite spatule ou d'une cuillère, et de film plastique. Ce masque est très efficace sur les lèvres sèches et gercées. Le miel est un hydratant naturel, et en le laissant poser un bon moment sur vos lèvres, vous obtiendrez une bouche bien hydratée, douce et soyeuse.",Rassemblez le nécessaire. Laissez poser le miel et le film plastique pendant 15 minutes.,['Rassemblez le nécessaire. Laissez poser le miel et le film plastique pendant 15 minutes.']
wikilingua_multilingual-train-193739,wikilingua_multilingual-train-193739,fr,fr,"Une fois l'application installée, vous pouvez appuyer sur le bouton Ouvrir afin de l'ouvrir directement à partir de sa page dans le Play Store. Vous pouvez aussi vous rendre dans votre « appdrawer » pour ouvrir l'application.",Ouvrez Uninstall Master Uninstaller.,['Ouvrez Uninstall Master Uninstaller.']
wikilingua_multilingual-train-193746,wikilingua_multilingual-train-193746,fr,fr,Rendez-vous sur le site internet de Skype pour télécharger Skype pour téléphone mobile.  Skype vous enverra le lien de téléchargement de l'application via SMS. Le message devrait venir dans l'immédiat. Cliquez sur le lien fourni dans le message et cela vous dirigera directement vers l'application Skype dans BlackBerry World. Cliquez sur « télécharger » et l'installation de l'application commencera sur votre téléphone.,Lancez un moteur de recherches sur votre ordinateur. Cliquez sur « obtenir l'application » pour BlackBerry. Insérez votre numéro de téléphone ensuite. Vérifiez votre boite de messagerie. Téléchargez l'application Skype.,"[""Lancez un moteur de recherches sur votre ordinateur. Cliquez sur «\xa0obtenir l'application\xa0» pour BlackBerry. Insérez votre numéro de téléphone ensuite. Vérifiez votre boite de messagerie. Téléchargez l'application Skype.""]"
wikilingua_multilingual-train-193770,wikilingua_multilingual-train-193770,fr,fr,"C’est notre cas !  Arrondir ou garder ce nombre décimal ? Telle est souvent la question. Tout va dépendre de ce que vous allez faire de ce pourcentage par la suite. Cependant, plus la variation est importante, plus on garde de décimales (2, 3, 4, 5…). C’est ce qu’il faut faire pour pouvoir donner une réponse en pourcentage (« pour cent »). Le résultat sera votre pourcentage d’augmentation. Par exemple, dans notre cas, vous devez multiplier 4,33 par 100 pour obtenir une augmentation de 433 %.","En général, on obtient un nombre décimal. Multipliez ce nombre décimal par 100.","['En général, on obtient un nombre décimal. Multipliez ce nombre décimal par 100.']"
wikilingua_multilingual-train-193832,wikilingua_multilingual-train-193832,fr,fr,"Il s'agit de l'application représentée par une icône d'engrenage grise sur l'écran d'accueil. L'application Snapchat serait regroupée avec vos autres applications dans la moitié inférieure de la page. Elle deviendra verte. Dorénavant, Snapchat pourra accéder à tous vos contacts téléphoniques.",Accédez aux paramètres de votre iPhone. Appuyez sur Snapchat. Activez l'option Contacts.,"[""Accédez aux paramètres de votre iPhone. Appuyez sur Snapchat. Activez l'option Contacts.""]"
wikilingua_multilingual-train-193890,wikilingua_multilingual-train-193890,fr,fr,"Bien qu'il existe plusieurs nettoyants sur le marché, ils sont souvent fabriqués avec des quantités excessives de détergent, ce qui peut provoquer ces marques. Donc, vous feriez mieux de préparer vous-même votre solution nettoyante ou de faire un mélange à parts égales de vinaigre et d'eau .",N'utilisez pas de nettoyants commerciaux.,"[""N'utilisez pas de nettoyants commerciaux.""]"
wikilingua_multilingual-train-193913,wikilingua_multilingual-train-193913,fr,fr,"Après avoir déposé la dernière couche de bandes de papier mâché, laissez la piñata sécher jusqu’à ce qu’elle ait durci.",Laissez sécher la piñata.,['Laissez sécher la piñata.']
wikilingua_multilingual-train-193969,wikilingua_multilingual-train-193969,fr,fr,"Mesurez-en la quantité dont vous avez besoin pour votre recette et découpez-le avec un couteau de cuisine. Ensuite, servez-vous du couteau pour couper des morceaux d'environ 6 mm pour qu'il se ramollisse plus vite. Mettez-les dans un récipient qui passe au microonde . Il n'est pas obligatoire de le découper, mais cela permettra de le faire ramollir plus vite.",Découpez le beurre en cubes de 6 mm.,['Découpez le beurre en cubes de 6 mm.']
wikilingua_multilingual-train-193970,wikilingua_multilingual-train-193970,fr,fr,Ces personnes vous donnent plus d'assurance et vous devriez vous rendre compte que ce que vos ennemis racontent n'a aucune importance aussi longtemps que vous avez des personnes sympathiques à vos côtés.,Entourez-vous de personnes amicales et de celles qui vous apprécient pour ce que vous êtes.,['Entourez-vous de personnes amicales et de celles qui vous apprécient pour ce que vous êtes.']
wikilingua_multilingual-train-194075,wikilingua_multilingual-train-194075,fr,fr,"Pour pouvoir utiliser AirPlay, vous aurez besoin d'un iPad 2 ou plus récent et d'un Apple TV de deuxième génération ou plus récent. Votre iPad et votre Apple TV doivent également utiliser le même réseau Wi-Fi. Vous devez mettre à jour votre iPad avant de procéder pour être sûr d'obtenir la meilleure qualité possible. Vous pouvez déconnecter le film à tout moment en appuyant une nouvelle fois sur l'icône AirPlay (ou sur l'icône Recopie vidéo) ou en désactivant le Wi-Fi de votre iPad.",Assurez-vous que vous avez le bon équipement. Regardez votre vidéo.,['Assurez-vous que vous avez le bon équipement. Regardez votre vidéo.']
wikilingua_multilingual-train-194129,wikilingua_multilingual-train-194129,fr,fr,"Vous aurez besoin de deux blocs de fer. Pour se faire, placez les deux blocs de fer dans un fourneau. Placez le fer dans la case du haut et le carburant (du charbon par exemple) dans la case du bas.",Minez du fer. Faites fondre le fer. Récupérez les deux lingots de fer que vous venez de fondre.,['Minez du fer. Faites fondre le fer. Récupérez les deux lingots de fer que vous venez de fondre.']
wikilingua_multilingual-train-194145,wikilingua_multilingual-train-194145,fr,fr,"Pour les dalles de vinyle en PVC ou en polyvinyle, posez la dalle à plat à la suite de la dalle précédente, en l'alignant avec précision. Ne faites pas glisser les dalles pendant la pose pour ne pas déplacer la couche de colle.",Posez le vinyle.,['Posez le vinyle.']
wikilingua_multilingual-train-194160,wikilingua_multilingual-train-194160,fr,fr,"Réglez la flamme entre feu moyen et feu vif, puis patientez jusqu'à ce que de gros bouillons se forment. Veillez à n'utiliser que la quantité d'eau nécessaire, afin qu'elle se maintienne à un niveau peu élevé. Pour ce type de cuisson, seule la vapeur est requise et non l'eau en elle-même.",Mettez 2 cm d'eau à bouillir dans une casserole de taille moyenne.,"[""Mettez 2 cm d'eau à bouillir dans une casserole de taille moyenne.""]"
wikilingua_multilingual-train-194239,wikilingua_multilingual-train-194239,fr,fr,"Pendant que le four chauffe, prenez le temps de réduire le chocolat en morceaux. Placez-le dans un plat non beurré . Laissez le chocolat cuire pendant 15 minutes. Au bout de 15 minutes, retirez le plat du four. Le chocolat doit avoir l'air ramolli, mais pas fondu (ne vous inquiétez pas, il est fondu). Continuez à remuer jusqu'à ce qu'il n'y ait plus de morceaux. Utilisez le chocolat pour un dessert ou toute autre recette de votre choix.",Préchauffez votre four à 50 °C. Placez le plat au four. Remuez immédiatement le chocolat. Invitez-nous quand c'est prêt !,"[""Préchauffez votre four à 50 °C. Placez le plat au four. Remuez immédiatement le chocolat. Invitez-nous quand c'est prêt\xa0!""]"
wikilingua_multilingual-train-194261,wikilingua_multilingual-train-194261,fr,fr,"Vous devez uniquement mesurer le matelas, pas le lit accompagné de sa literie. Demandez à un ami de vous aider si le mètre ne tient pas en place. Les mesures que vous prenez vous seront utiles pour trouver le type de lit que vous avez. Vous pouvez aussi mesurer l'espace dont vous disposez pour chercher par après un lit qui aura des dimensions similaires. Déroulez le mètre jusqu'à atteindre l'autre extrémité. Notez la mesure. Déroulez le mètre jusqu'au bord où se trouvent vos pieds. Notez la mesure.",Retirez toute la literie qu'il y a sur le lit. Procurez-vous un mètre ruban. Prenez de quoi noter à côté de vous lorsque vous mesurez. Mettez une extrémité du mètre du côté gauche du lit. Mettez le mètre au milieu du côté du lit où vous mettez votre tête.,"[""Retirez toute la literie qu'il y a sur le lit. Procurez-vous un mètre ruban. Prenez de quoi noter à côté de vous lorsque vous mesurez. Mettez une extrémité du mètre du côté gauche du lit. Mettez le mètre au milieu du côté du lit où vous mettez votre tête.""]"
wikilingua_multilingual-train-194324,wikilingua_multilingual-train-194324,fr,fr,"La chaleur ou la vapeur du fer a pu impacter la fibre textile. Si vous pliez le pantalon pour le ranger, vous risquez de le froisser à nouveau. Posez le pantalon sur un portant et attendez quelques minutes qu'il soit froid avant de le ranger .",Laissez le pantalon refroidir.,['Laissez le pantalon refroidir.']
wikilingua_multilingual-train-194351,wikilingua_multilingual-train-194351,fr,fr,"Remplissez d’eau une bouilloire puis posez-la sur la cuisinière. Veillez à chauffer suffisamment d’eau pour préparer la tisane, surtout si vous prévoyez d’en faire plusieurs tasses. Réglez le feu au maximum et attendez quelques minutes que la bouilloire commence à siffler avant d’éteindre la cuisinière . Si vous ne voulez pas utiliser de bouilloire, vous pouvez également faire bouillir de l’eau au microonde.",Faites bouillir suffisamment d’eau.,['Faites bouillir suffisamment d’eau.']
wikilingua_multilingual-train-194406,wikilingua_multilingual-train-194406,fr,fr,La roulade avant peut être réalisée en intérieur sur un tapis de gym ou en extérieur sur de l'herbe. Cherchez un endroit plat où vous aurez beaucoup d'espace. Vous pouvez sinon faire une roulade avant sur une pente inclinée et utiliser la gravité pour vous aider à rouler.,"Tenez-vous debout sur un tapis, dans un grand espace ouvert.","['Tenez-vous debout sur un tapis, dans un grand espace ouvert.']"
wikilingua_multilingual-train-194425,wikilingua_multilingual-train-194425,fr,fr,"Après avoir battu le Team Magma et sauvé le Centre Spatial d'Algatia, retournez en ville et rentrez dans la maison de Pierre. Pierre vous remerciera pour ce que vous avez fait. Il vous donnera la CS Plongée en guise de récompense.",Rendez-vous dans la maison de Pierre. Parlez à Pierre.,['Rendez-vous dans la maison de Pierre. Parlez à Pierre.']
wikilingua_multilingual-train-194450,wikilingua_multilingual-train-194450,fr,fr,Appuyez sur l'icône grise avec une image de roue crantée (⚙️) qui se trouve habituellement sur l'écran d'accueil. Il s'agit de l'icône bleue en forme de boussole. Cette option se trouve en bas dans le menu. L'historique des sites web enregistrés et les données de page seront supprimés de votre appareil.,"Allez dans les réglages. Appuyez sur Safari. Sélectionnez Effacer historique, données de site. Choisissez Effacer.","['Allez dans les réglages. Appuyez sur Safari. Sélectionnez Effacer historique, données de site. Choisissez Effacer.']"
wikilingua_multilingual-train-194461,wikilingua_multilingual-train-194461,fr,fr,"Laissez sécher la peinture pendant 5 min. Vous pouvez utiliser n'importe quel type. Appliquez les couleurs et le motif de votre choix sur l'article. Selon l'effet recherché, vous pouvez aussi superposer plusieurs couches . Si vous peignez du bois, il faudra peut-être appliquer plusieurs couches.",Peignez l'objet.,"[""Peignez l'objet.""]"
wikilingua_multilingual-train-194469,wikilingua_multilingual-train-194469,fr,fr,"Si vous voulez, vous pouvez utiliser une bouilloire. Ensuite, ajoutez vos autres ingrédients sauf le lait et le sachet de thé (si vous décidez d'en utiliser). L'eau frémit à une température inférieure à celle de l'ébullition, comme indiqué dans cet article. Soyez prudent, car le contenu de la casserole sera très chaud ! Pour protéger vos mains, utilisez un gant de cuisine ou un torchon.  Si vous en utilisez, ajoutez le sachet de thé et laissez tremper 3 minutes.",Faites bouillir une petite casserole d'eau. Versez le curcuma dans l'eau bouillante. Réduisez le feu et laissez frémir 10 minutes. Retirez la casserole du feu.,"[""Faites bouillir une petite casserole d'eau. Versez le curcuma dans l'eau bouillante. Réduisez le feu et laissez frémir 10 minutes. Retirez la casserole du feu.""]"
wikilingua_multilingual-train-194491,wikilingua_multilingual-train-194491,fr,fr,"Demandez à la personne de ne pas bouger pendant ce temps-là. Le masque doit sécher tranquillement à l'air libre. Pour le modèle, la prise du plâtre entraine quelques tiraillements et autres démangeaisons ; c'est normal et ils ne vont pas s'aggraver . Il est inutile, voire préjudiciable d'utiliser un sèche-cheveu ou un ventilateur pour accélérer la prise. Tout ce que vous risquez, c'est de fendre votre masque. Quant à la peau de celui qui est sous le masque, nous vous laissons deviner !",Attendez environ un quart d'heure.,"[""Attendez environ un quart d'heure.""]"
wikilingua_multilingual-train-194508,wikilingua_multilingual-train-194508,fr,fr,"À l’œil nu, on voit tout de suite s’il est en état de fonctionner. Retirez les lames et nettoyez séparément bol et lames. Passez-les simplement sous l’eau chaude avec un peu de liquide vaisselle. Sinon, hop ! Direct au lave-vaisselle ! Il n’y a pas de problème ! Bien sûr, on ne met pas la base dans l’eau ! Si elle est sale, nettoyez-la avec un chiffon ou une éponge humide. Un robot est très solide -- seule l’eau (ou un autre liquide) est son ennemie ! et le feu aussi !","On vérifie d’abord que le mixer est branché, propre et en état de fonctionner. Nettoyez votre blender.","['On vérifie d’abord que le mixer est branché, propre et en état de fonctionner. Nettoyez votre blender.']"
wikilingua_multilingual-train-194517,wikilingua_multilingual-train-194517,fr,fr,"Vous pouvez prendre du papier moyen, grain 150-200, c'est suffisant pour aiguiser les lames. Cependant, si vous voulez un tranchant plus lisse, vous devez prendre un papier plus fin, comme du 400 ou du 600. Pliez votre papier de verre en deux, le côté granuleux à l'extérieur. Si vous pliez en mettant le côté granuleux à l'extérieur, les lames en découpant le papier vont naturellement s'aiguiser.",Récupérez une feuille de papier de verre.,['Récupérez une feuille de papier de verre.']
wikilingua_multilingual-train-194518,wikilingua_multilingual-train-194518,fr,fr,"Rendez-vous au supermarché ou dans un magasin de produits de beauté et choisissez un kit de teinture pour sourcils. Ce kit contiendra tout le nécessaire pour teindre vos sourcils. Réfléchissez soigneusement à la couleur que vous voulez utiliser. Plus vos cheveux sont foncés, plus la teinture que vous utiliserez devra être sombre. Les blondes devront éviter de teindre leurs sourcils en noirs, car le contraste ne sera pas très réussi .",Achetez un kit de teinture.,['Achetez un kit de teinture.']
wikilingua_multilingual-train-194533,wikilingua_multilingual-train-194533,fr,fr,Utilisez le câble de chargeur de votre iPhone pour le connecter à votre ordinateur. L'icône de l'application Réglages est grise avec des roues crantées dessus et se trouve habituellement sur l'écran d'accueil. L'option Partage de connexion se trouve sous Réseau cellulaire (ou Réseau de données cellulaires) en haut sur la page des réglages. L'interrupteur passera de Off à On et votre ordinateur reconnaitra votre iPhone comme point de connexion Internet filaire.,Connectez votre iPhone à votre ordinateur. Ouvrez les réglages de votre iPhone. Appuyez sur Partage de connexion. Faites glisser vers la droite l'interrupteur Partage de connexion.,"[""Connectez votre iPhone à votre ordinateur. Ouvrez les réglages de votre iPhone. Appuyez sur Partage de connexion. Faites glisser vers la droite l'interrupteur Partage de connexion.""]"
wikilingua_multilingual-train-194539,wikilingua_multilingual-train-194539,fr,fr,"Si vous travaillez sur une tache fraiche, vous devez essayer d'absorber le plus d'encre possible. Avant de l'éponger, vous devez poser un chiffon ou un torchon dessous. Cela empêchera l'encre de se répandre à l'arrière du vêtement pendant que vous essayez de la faire partir . Utilisez un chiffon blanc pour vous assurer que sa couleur ne déteigne pas sur votre vêtement pendant que vous travaillez dessus.",Posez un chiffon sous la tache.,['Posez un chiffon sous la tache.']
wikilingua_multilingual-train-194565,wikilingua_multilingual-train-194565,fr,fr,Appuyez sur le bouton droit de votre pavé tactile ou de votre souris pour ouvrir un menu contextuel. Cette option se trouve en haut dans le menu. Cliquez sur Grandes icônes ou Icônes moyennes pour augmenter la taille des icônes sur votre écran. Les icônes sur votre bureau sont désormais plus grandes.,Faites un clic droit sur le fond d'écran du bureau. Cliquez sur Affichage. Choisissez une taille d'icône.,"[""Faites un clic droit sur le fond d'écran du bureau. Cliquez sur Affichage. Choisissez une taille d'icône.""]"
wikilingua_multilingual-train-194618,wikilingua_multilingual-train-194618,fr,fr,"Si vous utilisez du papier pour origamis, une face sera brillante et/ou décorée : tournez cette face vers le bas. Un carré de 15 x 15 cm est une taille parfaite pour débutants. Si vous voulez plier des papillons plus grands ou plus petits, ajustez la taille du papier en fonction.",Commencez avec une feuille de papier carrée.,['Commencez avec une feuille de papier carrée.']
wikilingua_multilingual-train-194700,wikilingua_multilingual-train-194700,fr,fr,"Dans votre tiroir d’applications, appuyez sur l’icône en forme de « G » rouge, jaune, vert et bleu pour ouvrir l’application Google. Ce bouton se trouve en bas à droite de l’écran et permet d’ouvrir un menu. L’option Paramètres se trouve en bas du menu. Cette option se trouve au milieu de l’écran et permet d’ouvrir un autre menu. Il deviendra bleu pour indiquer que les résultats de recherche sexuellement explicites seront filtrés par l’application Google.",Ouvrez l’application Google. Appuyez sur ☰. Sélectionnez Paramètres. Choisissez Comptes et confidentialité. Faites glisser l’interrupteur gris Filtre SafeSearch.,['Ouvrez l’application Google. Appuyez sur ☰. Sélectionnez Paramètres. Choisissez Comptes et confidentialité. Faites glisser l’interrupteur gris Filtre SafeSearch.']
wikilingua_multilingual-train-194713,wikilingua_multilingual-train-194713,fr,fr,"Le pied d'athlète peut s'étendre à d'autres parties du corps, comme les ongles, l'aine ou les mains. Il existe également le risque que vous propagiez involontairement l'infection à d'autres personnes ! Si votre infection s'étend, rendez-vous chez votre médecin afin de contrôler la situation. Si l'infection se propage à vos ongles de doigts de pieds, il peut être difficile de vous traiter. Vous pouvez avoir besoin de prendre des antifongiques oraux ou d'utiliser une crème vendue sur ordonnance.",Faites-vous examiner si le problème s'aggrave.,"[""Faites-vous examiner si le problème s'aggrave.""]"
wikilingua_multilingual-train-194722,wikilingua_multilingual-train-194722,fr,fr,Choisissez une couleur coordonnée ou complémentaire à la couleur de vos serviettes. Vous pouvez aussi utiliser différentes couleurs et en varier le ton du plus clair au plus foncé pour une touche classique et fleurie.,Empilez 4 feuilles de papier de 50 x 76 cm.,['Empilez 4 feuilles de papier de 50 x 76 cm.']
wikilingua_multilingual-train-194811,wikilingua_multilingual-train-194811,fr,fr,Cela mélangera les pigments et les autres ingrédients. Retournez le flacon sans cesse en le mettant à l’endroit puis à l’envers pendant 2 à 3 min. C’est parfois suffisant pour que le vernis soit à nouveau utilisable. Faites-en couler sur le flacon pendant 2 min. Assurez-vous que le récipient est bien fermé et tenez-le par le capuchon pour éviter de vous bruler les doigts. La chaleur de l’eau réchauffera le vernis et le rendra plus facile à appliquer sur vos ongles.,Retournez le flacon. Appliquez de l’eau chaude.,['Retournez le flacon. Appliquez de l’eau chaude.']
