gem_id,gem_parent_id,source_language,target_language,source,target,references
wikilingua_crosslingual-train-2599726,wikilingua_crosslingual-train-2599726,fr,en,"Si vous travaillez sur une tache fraiche, vous devez essayer d'absorber le plus d'encre possible. Avant de l'éponger, vous devez poser un chiffon ou un torchon dessous. Cela empêchera l'encre de se répandre à l'arrière du vêtement pendant que vous essayez de la faire partir . Utilisez un chiffon blanc pour vous assurer que sa couleur ne déteigne pas sur votre vêtement pendant que vous travaillez dessus.",Place a cloth underneath the stain.,['Place a cloth underneath the stain.']
wikilingua_crosslingual-train-2599778,wikilingua_crosslingual-train-2599778,fr,en,Appuyez sur le bouton droit de votre pavé tactile ou de votre souris pour ouvrir un menu contextuel. Cette option se trouve en haut dans le menu. Cliquez sur Grandes icônes ou Icônes moyennes pour augmenter la taille des icônes sur votre écran. Les icônes sur votre bureau sont désormais plus grandes.,Right-click on the desktop background image. Click on View. Select an icon size.,['Right-click on the desktop background image. Click on View. Select an icon size.']
wikilingua_crosslingual-train-2599884,wikilingua_crosslingual-train-2599884,fr,en,"Si vous utilisez du papier pour origamis, une face sera brillante et/ou décorée : tournez cette face vers le bas. Un carré de 15 x 15 cm est une taille parfaite pour débutants. Si vous voulez plier des papillons plus grands ou plus petits, ajustez la taille du papier en fonction.",Start with a square piece of paper.,['Start with a square piece of paper.']
wikilingua_crosslingual-train-2600048,wikilingua_crosslingual-train-2600048,fr,en,"Dans votre tiroir d’applications, appuyez sur l’icône en forme de « G » rouge, jaune, vert et bleu pour ouvrir l’application Google. Ce bouton se trouve en bas à droite de l’écran et permet d’ouvrir un menu. L’option Paramètres se trouve en bas du menu. Cette option se trouve au milieu de l’écran et permet d’ouvrir un autre menu. Il deviendra bleu pour indiquer que les résultats de recherche sexuellement explicites seront filtrés par l’application Google.","Open the Google app. Tap ☰. Tap Settings. Tap Accounts & privacy. Tap the grey ""SafeSearch filter"" switch .","['Open the Google app. Tap ☰. Tap Settings. Tap Accounts & privacy. Tap the grey ""SafeSearch filter"" switch .']"
wikilingua_crosslingual-train-2600074,wikilingua_crosslingual-train-2600074,fr,en,"Le pied d'athlète peut s'étendre à d'autres parties du corps, comme les ongles, l'aine ou les mains. Il existe également le risque que vous propagiez involontairement l'infection à d'autres personnes ! Si votre infection s'étend, rendez-vous chez votre médecin afin de contrôler la situation. Si l'infection se propage à vos ongles de doigts de pieds, il peut être difficile de vous traiter. Vous pouvez avoir besoin de prendre des antifongiques oraux ou d'utiliser une crème vendue sur ordonnance.",Get medical attention if your athlete’s foot starts to spread.,['Get medical attention if your athlete’s foot starts to spread.']
wikilingua_crosslingual-train-2600092,wikilingua_crosslingual-train-2600092,fr,en,Choisissez une couleur coordonnée ou complémentaire à la couleur de vos serviettes. Vous pouvez aussi utiliser différentes couleurs et en varier le ton du plus clair au plus foncé pour une touche classique et fleurie.,Stack four sheets of tissue.,['Stack four sheets of tissue.']
wikilingua_crosslingual-train-2600270,wikilingua_crosslingual-train-2600270,fr,en,Cela mélangera les pigments et les autres ingrédients. Retournez le flacon sans cesse en le mettant à l’endroit puis à l’envers pendant 2 à 3 min. C’est parfois suffisant pour que le vernis soit à nouveau utilisable. Faites-en couler sur le flacon pendant 2 min. Assurez-vous que le récipient est bien fermé et tenez-le par le capuchon pour éviter de vous bruler les doigts. La chaleur de l’eau réchauffera le vernis et le rendra plus facile à appliquer sur vos ongles.,Turn the bottle upside down to blend the pigments back together. Try holding the bottle under hot water for two minutes.,['Turn the bottle upside down to blend the pigments back together. Try holding the bottle under hot water for two minutes.']
wikilingua_crosslingual-train-2600346,wikilingua_crosslingual-train-2600346,fr,en,"Entrez dans une baignoire chaude, ajoutez-y à peu près un demi-litre de lait, approximativement trois cuillères à soupe de miel (cela n'est pas suffisant pour que votre peau colle) et ajoutez une capsule de vitamine E dans l'eau.",Try a milk and honey bath for a luxurious way to get baby soft skin.,['Try a milk and honey bath for a luxurious way to get baby soft skin.']
wikilingua_crosslingual-train-2600574,wikilingua_crosslingual-train-2600574,fr,en,"Allumez-le à 230 °C et positionnez une grille dans le tiers inférieur de l’appareil. Il faudra sans doute mettre la grille du milieu plus haut ou même l’enlever pour pouvoir enfourner la poitrine de dinde.  Si vous retirez une grille du four, mettez-la simplement de côté en attendant que la viande cuise. Le fait de préchauffer le four à une température plus élevée que celle à laquelle vous ferez cuire la viande rendra la peau plus croustillante.",Preheat the oven to 450 °F (232 °C) and adjust the oven racks.,['Preheat the oven to 450\xa0°F (232\xa0°C) and adjust the oven racks.']
wikilingua_crosslingual-train-2600660,wikilingua_crosslingual-train-2600660,fr,en,"Cependant, au moment d'ajouter l'œuf, placez d'abord la pocheuse dans la casserole. Certaines possèdent un crochet à fixer sur le bord de la casserole, d'autres sont des pocheuses flottantes. Il suffit de mettre la pocheuse en place avant de faire glisser l'œuf.",Use the steps outlined in the previous method.,['Use the steps outlined in the previous method.']
wikilingua_crosslingual-train-2600676,wikilingua_crosslingual-train-2600676,fr,en,"Si vous utilisez un iPhone, cette appli se trouve habituellement sur l'écran d'accueil. Sur un Android, elle se trouve généralement dans le tiroir d'applications. La synchronisation redémarrera automatiquement.",Open Drive on your smartphone or tablet. Tap the grayed-out file that says Upload paused.,['Open Drive on your smartphone or tablet. Tap the grayed-out file that says Upload paused.']
wikilingua_crosslingual-train-2600706,wikilingua_crosslingual-train-2600706,fr,en,"Elles peuvent être idéales pour les blush et les fards à paupières, mais elles sont déconseillées pour les lèvres, car elle peuvent donner un aspect terne et maladif à la peau. Les rouges à lèvres très brillants ou chatoyants peuvent poser le même problème.  Si vous voulez appliquer un rouge à lèvres clair ou brillant, choisissez une couleur rose ou corail avec des tons intenses plutôt que subtils.",Stay away from pale and glossy lip colors.,['Stay away from pale and glossy lip colors.']
wikilingua_crosslingual-train-2600716,wikilingua_crosslingual-train-2600716,fr,en,"Placez la plaque de cuisson dans le four et laissez cuire les légumes. Les tomates libèreront une certaine quantité de jus, que vous pourriez entendre bouillir, déborder un peu du bord de la plaque de cuisson et grésiller sur le fond du four. Faites cuire les légumes jusqu'à ce que les ognons deviennent légèrement bruns sur le dessus.",Preheat the oven to 350 degrees. Roast the vegetables for 30 minutes.,['Preheat the oven to 350 degrees. Roast the vegetables for 30 minutes.']
wikilingua_crosslingual-train-2600782,wikilingua_crosslingual-train-2600782,fr,en,"Utilisez une assiette creuse ou un plat non métallique, assez profond pour contenir les saucisses. Lorsqu'elles sont sèches, placez-les dans un pain à hot-dogs et servez avec les condiments que vous voulez : moutarde, ketchup, mayonnaise, oignons, tomates, fromage, piments... Cette méthode de cuisson rapide convient pour un en-cas sur le pouce.",Place hot dog in a microwave-safe bowl. Serve the hot dogs.,['Place hot dog in a microwave-safe bowl. Serve the hot dogs.']
wikilingua_crosslingual-train-2600850,wikilingua_crosslingual-train-2600850,fr,en,"Vous pouvez évaluer la cuisson des coupes comme les steaks et les côtelettes généralement en appuyant fermement dessus avec les doigts ou avec une pince. Une fois cuite, la viande sera ferme et va revenir à sa position d’origine après le pressage. La viande doit être aussi ferme que le milieu de votre paume tendue .  Si la viande libère du jus, il doit être clair. Sinon, elle n’est pas encore prête. Si la viande est tendre au toucher, elle doit cuire davantage.",Compare the pork’s firmness to the palm of your hand.,['Compare the pork’s firmness to the palm of your hand.']
wikilingua_crosslingual-train-2601042,wikilingua_crosslingual-train-2601042,fr,en,"Fouillez dans vos placards : vous avez sans doute tous les ingrédients nécessaires à portée de main ! Pour fabriquer votre argile sans cuisson, vous aurez besoin de   :   350 g de bicarbonate de sodium 125 g de fécule de maïs 350 ml d'eau froide colorant alimentaire en gel ou liquide une vieille casserole un fouet manuel un bol",Gather your supplies.,['Gather your supplies.']
wikilingua_crosslingual-train-2601062,wikilingua_crosslingual-train-2601062,fr,en,"Si vous ne voulez pas réellement désinstaller le programme, mais que vous voulez simplement supprimer la tuile, cela peut également être réalisé assez facilement. D'abord, cliquez avec le bouton droit sur la tuile à supprimer si vous avez une souris ou si vous n'en avez pas, appuyez sur la tuile et maintenez-la enfoncée jusqu'à ce qu'elle s'illumine, puis déplacez-la légèrement vers le bas.",Select the tile to be removed. Click ‘Unpin from start’. Follow any prompts and you’re done.,['Select the tile to be removed. Click ‘Unpin from start’. Follow any prompts and you’re done.']
wikilingua_crosslingual-train-2601366,wikilingua_crosslingual-train-2601366,fr,en,"Il suffit d'un récipient peu profond, mais contenant assez d'eau pour couvrir entièrement l'argenterie.",Fill a bowl with warm water.,['Fill a bowl with warm water.']
wikilingua_crosslingual-train-2601422,wikilingua_crosslingual-train-2601422,fr,en,"Si vous voulez, ajoutez une des garnitures suivantes à votre chocolat chaud maison.  Saupoudrez la surface de la boisson de cannelle ou de cacao en poudre. Ajoutez de la crème fouettée, des bonbons en guimauve et du chocolat râpé. Si vous avez utilisé trop de cacao, ajoutez un peu de lait. Si vous êtes végétalien, achetez des guimauves végétaliennes dans un magasin bio.  Ajoutez de la crème fouettée. Essayez d'ajouter de l'extrait de menthe poivrée pour faire un chocolat chaud d'hiver.",Try one of the following as optional toppings for your homemade chocolate:,['Try one of the following as optional toppings for your homemade chocolate:']
wikilingua_crosslingual-train-2601458,wikilingua_crosslingual-train-2601458,fr,en,"Il n'est pas nécessaire que ce soit la marque Coca Cola, un cola d'une autre marque fera très bien l'affaire.",Get a can or bottle of Coca Cola.,['Get a can or bottle of Coca Cola.']
wikilingua_crosslingual-train-2601556,wikilingua_crosslingual-train-2601556,fr,en,"Avec le keffieh complètement ouvert, joigniez un coin à celui qui lui est diagonalement opposé, pliant ainsi le carré en deux formant un triangle. Ce modèle n'est pas nécessairement le plus pratique et pas particulièrement traditionnel non plus, mais c'est une manière décontractée et branchée de porter un keffieh.",Fold the shemagh into a triangle.,['Fold the shemagh into a triangle.']
wikilingua_crosslingual-train-2601566,wikilingua_crosslingual-train-2601566,fr,en,"Gardez les mains légèrement au-dessus de la tête en l'attendant. Cette passe est généralement la deuxième touche de ballon après qu'il a franchi le filet. Ce genre de contact permet de positionner le ballon pour un smash du côté adverse. Vos doigts doivent être écartés et former un triangle avec les index et les pouces très proches les uns des autres, mais sans se toucher.",Stand facing the ball with your hands slightly above your forehead waiting for the ball.,['Stand facing the ball with your hands slightly above your forehead waiting for the ball.']
wikilingua_crosslingual-train-2601624,wikilingua_crosslingual-train-2601624,fr,en,Il s’agit de l’icône en forme de roue crantée qui permet d’ouvrir une liste des paramètres du téléphone. Cette option se trouve dans la section Appareil et permet d’afficher une liste des applications sur votre appareil. Les applications sont listées par ordre alphabétique. Votre appareil va forcer la fermeture du processus Chrome. Cette option ne doit être utilisée que si l’application a gelé ou si vous avez du mal à la démarrer.,Open the Settings app. Tap “Apps”. Tap “Chrome” from the app list. Tap “Force Stop”.,['Open the Settings app. Tap “Apps”. Tap “Chrome” from the app list. Tap “Force Stop”.']
wikilingua_crosslingual-train-2601880,wikilingua_crosslingual-train-2601880,fr,en,"Pour ce faire, vous pouvez utiliser une ampoule ou un petit luminaire. De même, il est préférable d'utiliser du ruban adhésif spécial pour électricité, mais tout type de scotch fera l'affaire .Vous aurez besoin des éléments suivants :   des piles de type D du fil de câblage électrique (de 5 à 7 cm de long) une ampoule du ruban adhésif des ciseaux",Gather your supplies.,['Gather your supplies.']
wikilingua_crosslingual-train-2601944,wikilingua_crosslingual-train-2601944,fr,en,"Tirez légèrement sur l’extrémité de la bandelette pour vérifier qu’elle est bien collée. Elle devrait y tenir quelques semaines, et tenir quelques mois dans le congélateur.",Let the wax cool completely. Store any leftover wax in the refrigerator.,['Let the wax cool completely. Store any leftover wax in the refrigerator.']
wikilingua_crosslingual-train-2602092,wikilingua_crosslingual-train-2602092,fr,en,Visitez la page tweetdeck.twitter.com et connectez-vous grâce à vos identifiants Twitter.  Une nouvelle colonne pour les tweets programmés apparaitra sur l'écran d'accueil. Cliquez sur le lien Modifier. Vous pouvez maintenant modifier votre tweet sur la gauche de l'écran. Cliquez sur le lien Supprimer dans le tweet et confirmez la suppression du tweet.,Go to TweetDeck. Click on the “Add column” button (+) from the sidebar. Select Scheduled from the pop-up screen. Edit a Tweet. Delete a scheduled Tweet if desired.,['Go to TweetDeck. Click on the “Add column” button (+) from the sidebar. Select Scheduled from the pop-up screen. Edit a Tweet. Delete a scheduled Tweet if desired.']
wikilingua_crosslingual-train-2602122,wikilingua_crosslingual-train-2602122,fr,en,"Congelez le vêtement pendant toute une nuit pour de meilleurs résultats. Vous pouvez simplement utiliser vos mains, des pinces ou la méthode de la bande de caoutchouc. Cela permettra de vous assurer que l'encre ne se renversera pas partout si vous commettez une erreur, car elle sera gelée.",Freeze the garment with the ink tag. Rip open the tag.,['Freeze the garment with the ink tag. Rip open the tag.']
wikilingua_crosslingual-train-2602168,wikilingua_crosslingual-train-2602168,fr,en,"Posez-le au centre de la planche à découper. Utilisez une planche en bois ou en plastique pour découper la grenade. Étant donné que son jus tache pratiquement toutes les surfaces, vous voudrez peut-être protéger la planche avec un torchon. Vous pouvez aussi porter des gants en caoutchouc pour éviter de vous tacher les doigts lorsque vous découperez le fruit.",Position your pomegranate in the middle of the cutting board.,['Position your pomegranate in the middle of the cutting board.']
wikilingua_crosslingual-train-2602240,wikilingua_crosslingual-train-2602240,fr,en,Mettez le minuteur en route quand l'eau est en ébullition. Laissez bouillir le café pendant deux bonnes minutes sans couvrir avant de retirer la casserole du feu. Le marc de café devrait tomber au fond de la casserole dès que vous avez retiré le mélange du feu.,Let boil for 2 minutes.,['Let boil for 2 minutes.']
wikilingua_crosslingual-train-2602258,wikilingua_crosslingual-train-2602258,fr,en,"Prévoyez des récipients contenant du colorant dans lesquels seront plongés les œufs, mais aussi d'autres éléments de décoration. Pour les cookies, mettez plusieurs tubes de fondant de couleur à disposition, mais aussi de petites décorations comestibles, telles que des paillettes, des microperles colorées, des bonbons, du sucre coloré, pour ne citer que ces éléments. Prévoyez également un endroit où les artistes pourront se laver les mains.","Prepare a few dozen hard boiled eggs and/or plain cookies in Easter shapes such as eggs, chickens, and bunnies. Set up a decorating area. Allow the children to eat or take home their decorated eggs or cookies.","['Prepare a few dozen hard boiled eggs and/or plain cookies in Easter shapes such as eggs, chickens, and bunnies. Set up a decorating area. Allow the children to eat or take home their decorated eggs or cookies.']"
wikilingua_crosslingual-train-2602398,wikilingua_crosslingual-train-2602398,fr,en,"Il vous faut un objet pouvant couper les petites feuilles et les racines, comme un couteau de cuisine. Vous pouvez aussi utiliser des ciseaux. Si vous négligez une grosse plante depuis un moment, il faudra peut-être même un sécateur.",Get a cutting utensil.,['Get a cutting utensil.']
wikilingua_crosslingual-train-2602462,wikilingua_crosslingual-train-2602462,fr,en,"Une fois que vous aurez incorporé l'eau bouillante, la bouillie d'avoine restera brulante pendant plusieurs minutes. Attendez que pratiquement toute la vapeur se soit dissipée avant de la manger pour éviter de vous bruler la bouche. Vous serez content d'avoir attendu lorsque vous mangerez la première bouchée !  Vous pouvez ajouter un peu de crème ou de yaourt grec pour aider la bouillie à refroidir plus rapidement .",Let the oatmeal cool prior to eating.,['Let the oatmeal cool prior to eating.']
wikilingua_crosslingual-train-2602618,wikilingua_crosslingual-train-2602618,fr,en,"Réfrénez-vous d’utiliser une pâte en gel. Dans la mesure du possible, optez pour un produit qui contient du bicarbonate de sodium comme Weleda. La pâte dentifrice est idéale pour enlever les taches des carreaux qui sont texturés.",Use regular white toothpaste.,['Use regular white toothpaste.']
wikilingua_crosslingual-train-2602644,wikilingua_crosslingual-train-2602644,fr,en,"Faites cuire les steaks à feu doux pendant 3 à 4 minutes. Ainsi, le jus continuera à cuire à l'intérieur d'eux sans s'évaporer ou bruler. Utilisez convenablement toute la surface de la partie du gril où la chaleur est faible afin d'éviter que les hamburgers ne se touchent .  Retournez-les après deux minutes de cuisson. Cela vous permettra de vous assurer que les deux faces de chaque viande sont bien cuites.",Cook the burgers for 3-4 minutes on the low-heat side.,['Cook the burgers for 3-4 minutes on the low-heat side.']
wikilingua_crosslingual-train-2602780,wikilingua_crosslingual-train-2602780,fr,en,Cliquez sur le bouton Démarrer et inscrivez « Update » dans la barre de recherche. Cliquez sur Windows Update puis cliquez sur l'option Chercher les mises à jour disponibles.  Cliquez sur Installer les mises à jour afin d'installer les mises à jour importantes pour votre système. Cliquez sur OK une fois l'ensemble des mises à jour importantes installées . Windows Vista et XP sont également compatibles si le Service Pack 3 est installé. La barre d'outils Bing fonctionne uniquement dans Internet Explorer.,Update your computer before you install. Ensure you are using Windows 7 or later. Open Internet Explorer on your computer.,['Update your computer before you install. Ensure you are using Windows 7 or later. Open Internet Explorer on your computer.']
wikilingua_crosslingual-train-2602830,wikilingua_crosslingual-train-2602830,fr,en,"Si vous n'êtes pas automatiquement connecté, entrez votre adresse email et votre mot de passe. Elle se trouve en haut de l'écran.  Vous devrez le voir listé dans les résultats de recherche. Cette option se trouve sous la photo de profil de la personne.  Toutes les vidéos de la personne (que vous pouvez voir) s'afficheront ici.  Parfois, les paramètres de confidentialité d'une vidéo vous empêcheront de la voir.",Open the Facebook app. Tap the search bar. Type in the name of the person you're looking for. Tap the person's name. Tap Photos. Tap Albums. Tap Videos.,"[""Open the Facebook app. Tap the search bar. Type in the name of the person you're looking for. Tap the person's name. Tap Photos. Tap Albums. Tap Videos.""]"
wikilingua_crosslingual-train-2602838,wikilingua_crosslingual-train-2602838,fr,en,Prélevez le nombre de gousses d'ail dont vous avez besoin et posez-les sur une planche à découper.,Separate the cloves.,['Separate the cloves.']
wikilingua_crosslingual-train-2602854,wikilingua_crosslingual-train-2602854,fr,en,"Le clown de la classe est généralement un enfant assez populaire, tout comme est populaire le farceur faisant rire les gens. Être vraiment drôle est une chose difficile à faire, mais c'est un élément important pour obtenir des autres qu'ils vous aiment.","Be funny, but don't act like a complete idiot.","[""Be funny, but don't act like a complete idiot.""]"
wikilingua_crosslingual-train-2602976,wikilingua_crosslingual-train-2602976,fr,en,"L'orthodontiste pourrait évaluer votre problème et vous suggérer différentes options en se basant sur cet examen. Vous pourriez avoir besoin d'une option moins chère ou de bagues que personne ne pourra voir. Partagez vos attentes avec votre orthodontiste. . L'orthodontiste pourra savoir si vos dents provoquent des problèmes maintenant ou si elles vont en provoquer dans le futur. Si les bagues ne sont pas nécessaires dans votre cas, vous pourriez décider de ne pas en porter, surtout si elles coutent cher.",Go to the orthodontist. Ask about all your options. Ask if braces are necessary Assess your options.,['Go to the orthodontist. Ask about all your options. Ask if braces are necessary Assess your options.']
wikilingua_crosslingual-train-2603110,wikilingua_crosslingual-train-2603110,fr,en,"Prenez une petite section de cheveux à l'avant de votre tête et séparez-la de manière à obtenir trois mèches à côté d'une raie. Vous devez avoir une mèche à gauche, une au milieu et une à droite. Elles formeront la base de la tresse .",Grab and separate three portions of hair along the part.,['Grab and separate three portions of hair along the part.']
wikilingua_crosslingual-train-2603144,wikilingua_crosslingual-train-2603144,fr,en,Pour ce faire:  Coupez un arbre pour obtenir des planches de bois. Placez une bûche de bois dans votre grille de fabrication pour faire une planche. Placez une planche au-dessus d'une planche de bois pour obtenir 4 bâtons. Répétez pour obtenir 4 autres bâtons. Utilisez 7 de ces bâtons pour fabriquer les échelles.,Find seven sticks.,['Find seven sticks.']
wikilingua_crosslingual-train-2603250,wikilingua_crosslingual-train-2603250,fr,en,Assurez-vous qu'il est assez long pour réaliser un nœud. Prévoyez toujours une longueur abondante pour pouvoir travailler la forme du nœud et laisser des queues assez longues . Posez le ruban à plat sur une surface plane.,Cut a length of ribbon.,['Cut a length of ribbon.']
wikilingua_crosslingual-train-2603328,wikilingua_crosslingual-train-2603328,fr,en,"Au besoin, entrez votre nom d’utilisateur et votre mot de passe et cliquez sur Connexion. Cela vous permettra d’accéder à votre page. C’est la touche en forme de flèche dans le coin supérieur droit de la fenêtre.  La publication est maintenant visible de tous, qu’ils aient ou non un compte Facebook, et qu’ils fassent ou non partie de vos amis sur Facebook.",Open the Facebook app. Tap your profile picture. Tap the menu button on the post you want to change. Tap Edit Privacy. Tap Public.,['Open the Facebook app. Tap your profile picture. Tap the menu button on the post you want to change. Tap Edit Privacy. Tap Public.']
wikilingua_crosslingual-train-2603336,wikilingua_crosslingual-train-2603336,fr,en,"À cause de la présence du « o », « oneesan » est plus poli. « -san » marque le respect. Il est employé avec quelqu’un qui est notre égal ou que l’on ne connait pas très bien.  Elle se dit exactement comme dans « sana ». C’est l’un des avantages de la langue japonaise : à quelques exceptions près, la prononciation d’un son est toujours exactement la même. Le « n » se prononce lui aussi comme en français, même si certains locuteurs ont tendance à le prononcer un peu comme un « m ».","Break these two down. Pronounce ""o-"" and ""-nee-"" in the same way described above. Pronounce the ""sa"". Put it together.","['Break these two down. Pronounce ""o-"" and ""-nee-"" in the same way described above. Pronounce the ""sa"". Put it together.']"
wikilingua_crosslingual-train-2603420,wikilingua_crosslingual-train-2603420,fr,en,"Les chiens sont sensibles à l'eau chaude, tout comme nous. Vérifiez donc la température de l'eau avant de mettre votre chien dans le bain. Elle ne devrait pas être trop chaude. Si l'eau est trop froide, votre chien risque d'attraper froid, ce qui est particulièrement dangereux pour les chiots . Si vous donnez le bain à votre chien dans une baignoire ou un évier, remplissez-le d'eau chaude jusqu'à la pointe du jarret de votre chien.",Get the temperature right.,['Get the temperature right.']
wikilingua_crosslingual-train-2603448,wikilingua_crosslingual-train-2603448,fr,en,"Il va être trop liquide pour l'utiliser tout de suite. Pour obtenir la texture visqueuse, vous devez laisser reposer au réfrigérateur. Même s'il ne faut en général que deux ou trois heures pour atteindre la bonne texture, il vaudrait mieux que vous le laissiez reposer pendant toute la nuit. Cela donna tout le temps à la gomme xanthane pour se dissoudre complètement .",Chill your concoction overnight.,['Chill your concoction overnight.']
wikilingua_crosslingual-train-2603456,wikilingua_crosslingual-train-2603456,fr,en,"Mettez-les dans une petite casserole et ajoutez suffisamment d’eau froide pour les couvrir de 2 ou 3 cm. Si vous en faites cuire plus de quatre, utilisez une casserole plus grande ou faites-les cuire en plusieurs fois. De cette façon, vous pourrez sortir les œufs de l’eau chaude rapidement pour éviter qu’ils cuisent trop.",Cover the eggs with cold water.,['Cover the eggs with cold water.']
wikilingua_crosslingual-train-2603476,wikilingua_crosslingual-train-2603476,fr,en,"Une fois les cheveux lavés, laissez-les tremper pendant 10 minutes, afin de permettre au shampoing de les adoucir. Cela finira de démêler les cheveux et les laissera doux et brillants. Laissez la poupée à l’écart, dans un endroit où elle ne risque pas d’être dérangée .",Leave the doll's hair in the bowl for 10 minutes.,"[""Leave the doll's hair in the bowl for 10 minutes.""]"
wikilingua_crosslingual-train-2603480,wikilingua_crosslingual-train-2603480,fr,en,"La lame de ce couteau devra être assez fine pour pouvoir entrer entièrement dans le goulot. Vous pouvez également utiliser un couteau à lame crantée, l'accroche n'en sera d'ailleurs que meilleure . Comme avec tout outil tranchant, il faut faire très attention à ne pas se blesser. Enfoncez-la doucement en faisant des mouvements de balancement et en n'appuyant pas trop pour ne pas enfoncer le bouchon. Vous devez traverser ce dernier .",Find a pocket knife or a paring knife. Insert the blade into the cork.,['Find a pocket knife or a paring knife. Insert the blade into the cork.']
wikilingua_crosslingual-train-2603646,wikilingua_crosslingual-train-2603646,fr,en,"Versez deux cuillères à soupe d’huile d’olive dans une casserole moyenne au fond épais. Mettez-la sur la cuisinière et faites-la chauffer à feu moyen jusqu’à ce que l’huile commence à frémir. Cela devrait prendre environ 5 min . Vous pouvez remplacer l’huile d’olive par de l’huile de tournesol ou une autre huile végétale, mais la saveur ne sera pas la même.",Heat the olive oil.,['Heat the olive oil.']
wikilingua_crosslingual-train-2603722,wikilingua_crosslingual-train-2603722,fr,en,Trouve une brosse à cheveux avec des mèches de cheveux. Enlève ces derniers et place-les sur une feuille de papier . Utilise des ciseaux pour couper les cheveux en morceaux minuscules. Tu devrais te retrouver avec une pile de cheveux coupés . Ramasse le papier et fais tomber les cheveux dans un sac en plastique refermable. Tu peux également les faire tomber dans une enveloppe. Conserve dans un placard en vue d’une prochaine utilisation .,Collect strands of hair. Cut the hair. Place the hair in a bag.,['Collect strands of hair. Cut the hair. Place the hair in a bag.']
wikilingua_crosslingual-train-2603758,wikilingua_crosslingual-train-2603758,fr,en,"Si vous avez les cheveux courts, lissez-les en arrière avec du gel. Les vampires mâles classiques ont les cheveux lissés en arrière. Mettez une petite noix de gel ou de pommade dans vos mains et passez-les dans vos cheveux d'avant en arrière. Passez-vous ensuite un peigne dans les cheveux pour terminer la coiffure .",Slick your hair back with gel if you have short hair.,['Slick your hair back with gel if you have short hair.']
wikilingua_crosslingual-train-2603766,wikilingua_crosslingual-train-2603766,fr,en,". Additionnez tous les nombres et divisez par le nombre d'éléments de votre échantillon.   Moyenne (μ) = ΣX/N, où Σ représente la somme, xi représente chacune des valeurs obtenues par les étudiants et N est le nombre d'éléments de l'échantillon.  Dans notre cas ci-dessus, μdevient (12 +55 +74 +79 +90) / 5 = 62.",Calculate the mean.,['Calculate the mean.']
wikilingua_crosslingual-train-2603782,wikilingua_crosslingual-train-2603782,fr,en,Nettoyez vos lames avec un peu d'essuietout trempé dans de l'eau chaude. Vous ôterez ainsi les microscopiques résidus de métal (aluminium et acier) issus de l'affutage.,Wipe down the scissors.,['Wipe down the scissors.']
wikilingua_crosslingual-train-2603984,wikilingua_crosslingual-train-2603984,fr,en,"Prenez des élastiques assortis à votre couleur de cheveux. Si vous n'en trouvez pas, vous pouvez utiliser des élastiques transparents. Vous allez réaliser plusieurs queues de cheval renversées les unes après les autres. Assurez-vous que vous avez assez d'élastiques.  Cette coiffure fonctionne surtout avec les cheveux longs. Elle risque de ne pas être très efficace si vos cheveux ne descendent pas plus bas que vos épaules.",Find some thin hair elastics that match your hair color.,['Find some thin hair elastics that match your hair color.']
wikilingua_crosslingual-train-2603986,wikilingua_crosslingual-train-2603986,fr,en,"Commencez par appliquer un spray texturisant sur vos cheveux, afin de leur donner du corps et du volume. Ce produit aidera les cheveux courts à garder leurs boucles pendant plus longtemps. Appliquez le spray sur toute votre chevelure. Passez vos doigts dans vos cheveux, afin de répandre uniformément le produit.  Si vous venez de laver vos cheveux, un spray texturisant sera essentiel, car il apportera de la matière. Recherchez un spray texturisant sur Internet ou en magasin de beauté.",Put texturizing spray on your dry hair.,['Put texturizing spray on your dry hair.']
wikilingua_crosslingual-train-2604100,wikilingua_crosslingual-train-2604100,fr,en,"Le programme « GTA IV Vehicle Mod Installer » vous offre la possibilité de revenir aux véhicules de base du jeu.  Vérifiez que GTA 4 n’est pas lancé en ce moment sur votre ordinateur. Cette option permet de défaire l’installation des mods voitures. Lorsque vous redémarrerez GTA 4, vous verrez que les véhicules circulant dans Liberty City sont à nouveau les véhicules de base de GTA 4.","Open the vehicle mod installer. Select the ""Original vehicle restore"" option. Click .","['Open the vehicle mod installer. Select the ""Original vehicle restore"" option. Click .']"
wikilingua_crosslingual-train-2604176,wikilingua_crosslingual-train-2604176,fr,en,"Le curseur va alors se transformer en un petit appareil photo. La fenêtre que vous survolerez avec le curseur va apparaitre en bleu. Pour trouver la bonne fenêtre, vous pouvez chercher dans vos applications ouvertes en pressant Command + Tab ou F3 pour voir toutes les applications ouvertes. Pressez Esc pour abandonner. Vous la trouverez ensuite sur le bureau.",Hold down Command + Shift + 4 + Space. Highlight the window you want to screenshot. Click the highlighted window.,['Hold down Command + Shift + 4 + Space. Highlight the window you want to screenshot. Click the highlighted window.']
